"","var","coef","se","model"
"I(polity2_l^2)2","I(polity2_l^2)",-0.0109907652083912,0.00230597531421441,"imp11.csv"
"Polity5_durable_ln_l2","Polity5_durable_ln_l",-0.069595525615964,0.063867016957691,"imp11.csv"
"BESS_plus_WB_Urbanization_l2","BESS_plus_WB_Urbanization_l",-0.00631594380938049,0.00522972762166141,"imp11.csv"
"VDEM_v2x_execorr_l2","VDEM_v2x_execorr_l",0.881344384922397,0.303597375488154,"imp11.csv"
"Mean_year_schooling_interpolated_l2","Mean_year_schooling_interpolated_l",0.0835325664715072,0.0348537346133623,"imp11.csv"
"oil.pc.ln_l2","oil.pc.ln_l",-0.0183414893553848,0.0164516430814518,"imp11.csv"
"sum.nvc.nonviol2","sum.nvc.nonviol",0.738679704098578,0.141291352404156,"imp11.csv"
"sum.nvc.nonviol_l2","sum.nvc.nonviol_l",0.593613927007407,0.142433950791731,"imp11.csv"
"cumsum.nvc.nonviol2","cumsum.nvc.nonviol",0.130137274000614,0.053186338877256,"imp11.csv"
"regionAustralia and New Zealand2","regionAustralia and New Zealand",-0.489390713294944,0.831123152930263,"imp11.csv"
"regionCentral Asia2","regionCentral Asia",-0.951802457540095,0.634799812271098,"imp11.csv"
"regionEastern Asia2","regionEastern Asia",-0.0133273352131738,0.486254328008505,"imp11.csv"
"regionEastern Europe2","regionEastern Europe",0.00192660781980772,0.41487875472074,"imp11.csv"
"regionLatin America and the Caribbean2","regionLatin America and the Caribbean",-0.430805185867949,0.412145647648566,"imp11.csv"
"regionMelanesia2","regionMelanesia",0.156587287607573,0.451681710225901,"imp11.csv"
"regionMicronesia2","regionMicronesia",-0.37693330582184,1.09405493344632,"imp11.csv"
"regionNorthern Africa2","regionNorthern Africa",-0.134737512022016,0.403818483044633,"imp11.csv"
"regionNorthern America2","regionNorthern America",-0.0576937658277689,0.561140703877872,"imp11.csv"
"regionNorthern Europe2","regionNorthern Europe",-0.515434313080567,0.826234388088707,"imp11.csv"
"regionPolynesia2","regionPolynesia",-1.02548330411327,1.08164606138031,"imp11.csv"
"regionSouth-eastern Asia2","regionSouth-eastern Asia",-0.714350283702811,0.487633637911531,"imp11.csv"
"regionSouthern Asia2","regionSouthern Asia",-0.250281714157023,0.430670569619974,"imp11.csv"
"regionSouthern Europe2","regionSouthern Europe",0.130452084605083,0.410157061816035,"imp11.csv"
"regionSub-Saharan Africa2","regionSub-Saharan Africa",-0.902754947269964,0.427758224283697,"imp11.csv"
"regionWestern Asia2","regionWestern Asia",-0.254816450564374,0.426757623136619,"imp11.csv"
"regionWestern Europe2","regionWestern Europe",-0.768330856427066,0.619848550658596,"imp11.csv"
"(Intercept)3","(Intercept)",-20.2092608948281,4.73364134362044,"imp12.csv"
"gdppc.gap.ln_l3","gdppc.gap.ln_l",3.20984366137417,1.05563252013002,"imp12.csv"
"I(gdppc.gap.ln_l^2)3","I(gdppc.gap.ln_l^2)",-0.179806078032421,0.0593528511209031,"imp12.csv"
"growth.gap.5_l3","growth.gap.5_l",-0.484127544968465,1.45575496285197,"imp12.csv"
"pop_ln_l3","pop_ln_l",0.245691321612221,0.045167216988374,"imp12.csv"
"polity2_l3","polity2_l",-0.0128447965238777,0.0139076510977417,"imp12.csv"
"I(polity2_l^2)3","I(polity2_l^2)",-0.0112579748622342,0.00242584202274926,"imp12.csv"
"Polity5_durable_ln_l3","Polity5_durable_ln_l",-0.0908775152018585,0.0631349526507657,"imp12.csv"
"BESS_plus_WB_Urbanization_l3","BESS_plus_WB_Urbanization_l",-0.00681807580700216,0.00527637432510948,"imp12.csv"
"VDEM_v2x_execorr_l3","VDEM_v2x_execorr_l",0.834743823792669,0.300947874032838,"imp12.csv"
"Mean_year_schooling_interpolated_l3","Mean_year_schooling_interpolated_l",0.100125592064529,0.0341297199839008,"imp12.csv"
"oil.pc.ln_l3","oil.pc.ln_l",-0.0143194010806115,0.01697663198094,"imp12.csv"
"sum.nvc.nonviol3","sum.nvc.nonviol",0.735689964654986,0.142483922202435,"imp12.csv"
"sum.nvc.nonviol_l3","sum.nvc.nonviol_l",0.570965269049868,0.140386653881161,"imp12.csv"
"cumsum.nvc.nonviol3","cumsum.nvc.nonviol",0.13523408321766,0.0528836946775158,"imp12.csv"
"regionAustralia and New Zealand3","regionAustralia and New Zealand",-0.393369745797728,0.837979622533325,"imp12.csv"
"regionCentral Asia3","regionCentral Asia",-0.973459076162186,0.640271002794175,"imp12.csv"
"regionEastern Asia3","regionEastern Asia",0.0329318773684387,0.490751424525859,"imp12.csv"
"regionEastern Europe3","regionEastern Europe",0.0123544894576885,0.420797758606262,"imp12.csv"
"regionLatin America and the Caribbean3","regionLatin America and the Caribbean",-0.332577854549713,0.428358068137628,"imp12.csv"
"regionMelanesia3","regionMelanesia",0.214190373391514,0.454430867083776,"imp12.csv"
"regionMicronesia3","regionMicronesia",-0.377285859919728,1.09179750300152,"imp12.csv"
"regionNorthern Africa3","regionNorthern Africa",-0.0770848619273427,0.413327679578866,"imp12.csv"
"regionNorthern America3","regionNorthern America",0.000598692332523535,0.5626462656728,"imp12.csv"
"regionNorthern Europe3","regionNorthern Europe",-0.45469949976173,0.82728523443075,"imp12.csv"
"regionPolynesia3","regionPolynesia",-1.12435377246286,1.07997759083729,"imp12.csv"
"regionSouth-eastern Asia3","regionSouth-eastern Asia",-0.666246755561276,0.493046700233101,"imp12.csv"
"regionSouthern Asia3","regionSouthern Asia",-0.189943807991436,0.435654573341343,"imp12.csv"
"regionSouthern Europe3","regionSouthern Europe",0.243796404439271,0.405585194771814,"imp12.csv"
"regionSub-Saharan Africa3","regionSub-Saharan Africa",-0.82475035311223,0.441015625922467,"imp12.csv"
"regionWestern Asia3","regionWestern Asia",-0.226891557874678,0.44222951788283,"imp12.csv"
"regionWestern Europe3","regionWestern Europe",-0.690062505053161,0.621581535177918,"imp12.csv"
"(Intercept)4","(Intercept)",-20.9722575487313,4.79689460587879,"imp13.csv"
"gdppc.gap.ln_l4","gdppc.gap.ln_l",3.35776164864199,1.07465009966155,"imp13.csv"
"I(gdppc.gap.ln_l^2)4","I(gdppc.gap.ln_l^2)",-0.185411405185443,0.0604334618949022,"imp13.csv"
"growth.gap.5_l4","growth.gap.5_l",-0.782494382875234,1.47491076858858,"imp13.csv"
"pop_ln_l4","pop_ln_l",0.251917293662246,0.0458644989015042,"imp13.csv"
"polity2_l4","polity2_l",-0.00960540970542006,0.0145403573041538,"imp13.csv"
"I(polity2_l^2)4","I(polity2_l^2)",-0.0107128576476072,0.00255838835548188,"imp13.csv"
"Polity5_durable_ln_l4","Polity5_durable_ln_l",-0.0866601299051291,0.0637370111259818,"imp13.csv"
"BESS_plus_WB_Urbanization_l4","BESS_plus_WB_Urbanization_l",-0.00824749910917956,0.00533228812735769,"imp13.csv"
"VDEM_v2x_execorr_l4","VDEM_v2x_execorr_l",0.840886885466002,0.315960203467831,"imp13.csv"
"Mean_year_schooling_interpolated_l4","Mean_year_schooling_interpolated_l",0.0851058769371084,0.0346183032197742,"imp13.csv"
"oil.pc.ln_l4","oil.pc.ln_l",-0.016351651991949,0.0155889587347896,"imp13.csv"
"sum.nvc.nonviol4","sum.nvc.nonviol",0.746764384553387,0.141844195192264,"imp13.csv"
"sum.nvc.nonviol_l4","sum.nvc.nonviol_l",0.584862627400553,0.139955004198426,"imp13.csv"
"cumsum.nvc.nonviol4","cumsum.nvc.nonviol",0.130128723417462,0.0523374794940612,"imp13.csv"
"regionAustralia and New Zealand4","regionAustralia and New Zealand",-0.420208102154287,0.839499743356125,"imp13.csv"
"regionCentral Asia4","regionCentral Asia",-0.908351274013652,0.628777756901302,"imp13.csv"
"regionEastern Asia4","regionEastern Asia",0.0390963207405131,0.492291592955539,"imp13.csv"
"regionEastern Europe4","regionEastern Europe",0.0471832893426043,0.415107091965518,"imp13.csv"
"regionLatin America and the Caribbean4","regionLatin America and the Caribbean",-0.368884721605232,0.424457531422219,"imp13.csv"
"regionMelanesia4","regionMelanesia",0.189784759164471,0.453851028220543,"imp13.csv"
"regionMicronesia4","regionMicronesia",-0.286787318570849,1.09218814235837,"imp13.csv"
"regionNorthern Africa4","regionNorthern Africa",-0.0889636001866215,0.410020506929848,"imp13.csv"
"regionNorthern America4","regionNorthern America",-0.0256710910744714,0.55668729020811,"imp13.csv"
"regionNorthern Europe4","regionNorthern Europe",-0.481401066668473,0.837237085513954,"imp13.csv"
"regionPolynesia4","regionPolynesia",-1.10140768321851,1.08084135286725,"imp13.csv"
"regionSouth-eastern Asia4","regionSouth-eastern Asia",-0.697527850939314,0.489866091788203,"imp13.csv"
"regionSouthern Asia4","regionSouthern Asia",-0.239140788500399,0.433144474299133,"imp13.csv"
"regionSouthern Europe4","regionSouthern Europe",0.197555598065236,0.408014451856013,"imp13.csv"
"regionSub-Saharan Africa4","regionSub-Saharan Africa",-0.856366080869138,0.438972291786439,"imp13.csv"
"regionWestern Asia4","regionWestern Asia",-0.204333336332209,0.438080349615847,"imp13.csv"
"regionWestern Europe4","regionWestern Europe",-0.738876797784026,0.619344033859969,"imp13.csv"
"(Intercept)5","(Intercept)",-20.6540823394022,4.7430838470319,"imp14.csv"
"gdppc.gap.ln_l5","gdppc.gap.ln_l",3.24827207276303,1.05888172900519,"imp14.csv"
"I(gdppc.gap.ln_l^2)5","I(gdppc.gap.ln_l^2)",-0.17928383146233,0.0595431646558696,"imp14.csv"
"growth.gap.5_l5","growth.gap.5_l",-0.189946350595533,1.52646287302693,"imp14.csv"
"pop_ln_l5","pop_ln_l",0.255501504588344,0.0475510493805048,"imp14.csv"
"polity2_l5","polity2_l",-0.0144293695706685,0.0145314501522652,"imp14.csv"
"I(polity2_l^2)5","I(polity2_l^2)",-0.0117013520661822,0.00240957695897026,"imp14.csv"
"Polity5_durable_ln_l5","Polity5_durable_ln_l",-0.0813823242765395,0.0625365102335509,"imp14.csv"
"BESS_plus_WB_Urbanization_l5","BESS_plus_WB_Urbanization_l",-0.00652889305279464,0.00527032786367847,"imp14.csv"
"VDEM_v2x_execorr_l5","VDEM_v2x_execorr_l",0.94396047221962,0.297246659979037,"imp14.csv"
"Mean_year_schooling_interpolated_l5","Mean_year_schooling_interpolated_l",0.0837952650563786,0.0349996077565998,"imp14.csv"
"oil.pc.ln_l5","oil.pc.ln_l",-0.0180542057501958,0.0166139355050543,"imp14.csv"
"sum.nvc.nonviol5","sum.nvc.nonviol",0.744639068560534,0.142347139715071,"imp14.csv"
"sum.nvc.nonviol_l5","sum.nvc.nonviol_l",0.577447472698715,0.141854552210057,"imp14.csv"
"cumsum.nvc.nonviol5","cumsum.nvc.nonviol",0.129838514555312,0.053294778286767,"imp14.csv"
"regionAustralia and New Zealand5","regionAustralia and New Zealand",-0.301674746870698,0.840337820679536,"imp14.csv"
"regionCentral Asia5","regionCentral Asia",-0.904990757300705,0.645038055724467,"imp14.csv"
"regionEastern Asia5","regionEastern Asia",0.024563544404106,0.486570447666847,"imp14.csv"
"regionEastern Europe5","regionEastern Europe",0.0752727789894264,0.420529090338992,"imp14.csv"
"regionLatin America and the Caribbean5","regionLatin America and the Caribbean",-0.338623766596874,0.424735539343558,"imp14.csv"
"regionMelanesia5","regionMelanesia",0.267071230943744,0.444547104400807,"imp14.csv"
"regionMicronesia5","regionMicronesia",-0.184183398633974,1.09164783366517,"imp14.csv"
"regionNorthern Africa5","regionNorthern Africa",-0.1039949904241,0.409680595405057,"imp14.csv"
"regionNorthern America5","regionNorthern America",0.0903496778343518,0.560057215017211,"imp14.csv"
"regionNorthern Europe5","regionNorthern Europe",-0.371212745471723,0.832749252903551,"imp14.csv"
"regionPolynesia5","regionPolynesia",-0.963406433691652,1.08334686048225,"imp14.csv"
"regionSouth-eastern Asia5","regionSouth-eastern Asia",-0.6776990927229,0.490674565295306,"imp14.csv"
"regionSouthern Asia5","regionSouthern Asia",-0.195989307403011,0.432246224960012,"imp14.csv"
"regionSouthern Europe5","regionSouthern Europe",0.257452395105166,0.408104521602295,"imp14.csv"
"regionSub-Saharan Africa5","regionSub-Saharan Africa",-0.835446790999274,0.437257989247399,"imp14.csv"
"regionWestern Asia5","regionWestern Asia",-0.200529796877477,0.439035147121362,"imp14.csv"
"regionWestern Europe5","regionWestern Europe",-0.632111243275738,0.61334709757272,"imp14.csv"
"(Intercept)6","(Intercept)",-21.5756380051201,4.68411809428443,"imp15.csv"
"gdppc.gap.ln_l6","gdppc.gap.ln_l",3.3942214332206,1.0549901969532,"imp15.csv"
"I(gdppc.gap.ln_l^2)6","I(gdppc.gap.ln_l^2)",-0.1876443949588,0.0594425255983821,"imp15.csv"
"growth.gap.5_l6","growth.gap.5_l",-0.513535762510221,1.50295355324443,"imp15.csv"
"pop_ln_l6","pop_ln_l",0.28930730331748,0.0485371462092675,"imp15.csv"
"polity2_l6","polity2_l",-0.014249292953296,0.013867760638055,"imp15.csv"
"I(polity2_l^2)6","I(polity2_l^2)",-0.00967814931496357,0.00240831857538752,"imp15.csv"
"Polity5_durable_ln_l6","Polity5_durable_ln_l",-0.10923000611878,0.0635333186208975,"imp15.csv"
"BESS_plus_WB_Urbanization_l6","BESS_plus_WB_Urbanization_l",-0.00648532595062781,0.00534499914788837,"imp15.csv"
"VDEM_v2x_execorr_l6","VDEM_v2x_execorr_l",0.833105916697665,0.303668472777549,"imp15.csv"
"Mean_year_schooling_interpolated_l6","Mean_year_schooling_interpolated_l",0.0928997181885869,0.0351316817312473,"imp15.csv"
"oil.pc.ln_l6","oil.pc.ln_l",-0.0337300317988932,0.017558228103316,"imp15.csv"
"sum.nvc.nonviol6","sum.nvc.nonviol",0.74199596737038,0.141684180367831,"imp15.csv"
"sum.nvc.nonviol_l6","sum.nvc.nonviol_l",0.57374972896982,0.140189787730782,"imp15.csv"
"cumsum.nvc.nonviol6","cumsum.nvc.nonviol",0.124787721888143,0.0518750983201323,"imp15.csv"
"regionAustralia and New Zealand6","regionAustralia and New Zealand",-0.374555804290366,0.832320737537516,"imp15.csv"
"regionCentral Asia6","regionCentral Asia",-0.832633214131317,0.653092839280018,"imp15.csv"
"regionEastern Asia6","regionEastern Asia",-0.0122354767886509,0.494926665128997,"imp15.csv"
"regionEastern Europe6","regionEastern Europe",0.0697304853953712,0.415422051988514,"imp15.csv"
"regionLatin America and the Caribbean6","regionLatin America and the Caribbean",-0.288269173804434,0.421832624036643,"imp15.csv"
"regionMelanesia6","regionMelanesia",0.344858004669666,0.456702887368987,"imp15.csv"
"regionMicronesia6","regionMicronesia",-0.118462591083578,1.09562513909486,"imp15.csv"
"regionNorthern Africa6","regionNorthern Africa",0.000336514062790192,0.411476126146036,"imp15.csv"
"regionNorthern America6","regionNorthern America",0.000920562957161838,0.544206589517929,"imp15.csv"
"regionNorthern Europe6","regionNorthern Europe",-0.484499600949879,0.828524414592305,"imp15.csv"
"regionPolynesia6","regionPolynesia",-0.925157695529484,1.08525874196938,"imp15.csv"
"regionSouth-eastern Asia6","regionSouth-eastern Asia",-0.658500389529029,0.495785430260865,"imp15.csv"
"regionSouthern Asia6","regionSouthern Asia",-0.198802782204163,0.443445260257882,"imp15.csv"
"regionSouthern Europe6","regionSouthern Europe",0.195570531750049,0.411633496088766,"imp15.csv"
"regionSub-Saharan Africa6","regionSub-Saharan Africa",-0.792599328544184,0.435591743474406,"imp15.csv"
"regionWestern Asia6","regionWestern Asia",-0.145980704180776,0.43068204834675,"imp15.csv"
"regionWestern Europe6","regionWestern Europe",-0.744201193177796,0.615394602764586,"imp15.csv"
"(Intercept)7","(Intercept)",-21.341467356417,4.74250018058044,"imp16.csv"
"gdppc.gap.ln_l7","gdppc.gap.ln_l",3.40681469503291,1.06340459089164,"imp16.csv"
"I(gdppc.gap.ln_l^2)7","I(gdppc.gap.ln_l^2)",-0.189204885742584,0.0597659072908563,"imp16.csv"
"growth.gap.5_l7","growth.gap.5_l",-1.00354822413646,1.46357397891801,"imp16.csv"
"pop_ln_l7","pop_ln_l",0.258376798616223,0.0475849724246901,"imp16.csv"
"polity2_l7","polity2_l",-0.0129430661158839,0.0137577337175793,"imp16.csv"
"I(polity2_l^2)7","I(polity2_l^2)",-0.0101144094738922,0.00250299480537573,"imp16.csv"
"Polity5_durable_ln_l7","Polity5_durable_ln_l",-0.0875190735663066,0.0641737910189575,"imp16.csv"
"BESS_plus_WB_Urbanization_l7","BESS_plus_WB_Urbanization_l",-0.00676884996099427,0.00531174951395814,"imp16.csv"
"VDEM_v2x_execorr_l7","VDEM_v2x_execorr_l",1.00059947112867,0.301434462602381,"imp16.csv"
"Mean_year_schooling_interpolated_l7","Mean_year_schooling_interpolated_l",0.0928377019296235,0.0347535578663075,"imp16.csv"
"oil.pc.ln_l7","oil.pc.ln_l",-0.0225727559325152,0.0166116135182726,"imp16.csv"
"sum.nvc.nonviol7","sum.nvc.nonviol",0.739038187628017,0.141899031227325,"imp16.csv"
"sum.nvc.nonviol_l7","sum.nvc.nonviol_l",0.57328845973762,0.140887658977027,"imp16.csv"
"cumsum.nvc.nonviol7","cumsum.nvc.nonviol",0.131196203276776,0.0533742091958326,"imp16.csv"
"regionAustralia and New Zealand7","regionAustralia and New Zealand",-0.4062703019283,0.828340746630069,"imp16.csv"
"regionCentral Asia7","regionCentral Asia",-1.00089684905801,0.643418322312331,"imp16.csv"
"regionEastern Asia7","regionEastern Asia",-0.0262749135315439,0.490963968700813,"imp16.csv"
"regionEastern Europe7","regionEastern Europe",0.0112651561204636,0.418732691958087,"imp16.csv"
"regionLatin America and the Caribbean7","regionLatin America and the Caribbean",-0.392128093681473,0.412869814927838,"imp16.csv"
"regionMelanesia7","regionMelanesia",0.220422230427468,0.463425624113983,"imp16.csv"
"regionMicronesia7","regionMicronesia",-0.328733109896088,1.09995344852575,"imp16.csv"
"regionNorthern Africa7","regionNorthern Africa",-0.111929165488478,0.410640247461769,"imp16.csv"
"regionNorthern America7","regionNorthern America",0.00702936403603324,0.560950837758846,"imp16.csv"
"regionNorthern Europe7","regionNorthern Europe",-0.464724172574241,0.814932175160947,"imp16.csv"
"regionPolynesia7","regionPolynesia",-1.08776050390558,1.08841174557829,"imp16.csv"
"regionSouth-eastern Asia7","regionSouth-eastern Asia",-0.717769098637985,0.492424652533183,"imp16.csv"
"regionSouthern Asia7","regionSouthern Asia",-0.249939002989918,0.44357708895683,"imp16.csv"
"regionSouthern Europe7","regionSouthern Europe",0.171644420940147,0.405089627333428,"imp16.csv"
"regionSub-Saharan Africa7","regionSub-Saharan Africa",-0.87815286593564,0.433666873697698,"imp16.csv"
"regionWestern Asia7","regionWestern Asia",-0.230912624732807,0.42664868699,"imp16.csv"
"regionWestern Europe7","regionWestern Europe",-0.710993321442728,0.618773006993725,"imp16.csv"
"(Intercept)8","(Intercept)",-20.8653624831516,4.8063990630954,"imp17.csv"
"gdppc.gap.ln_l8","gdppc.gap.ln_l",3.35422919607401,1.06472365851899,"imp17.csv"
"I(gdppc.gap.ln_l^2)8","I(gdppc.gap.ln_l^2)",-0.187430340344995,0.0594111902317238,"imp17.csv"
"growth.gap.5_l8","growth.gap.5_l",-0.654237497515098,1.458737275992,"imp17.csv"
"pop_ln_l8","pop_ln_l",0.244663116982537,0.0464742712465283,"imp17.csv"
"polity2_l8","polity2_l",-0.0139905710249498,0.0138879452025726,"imp17.csv"
"I(polity2_l^2)8","I(polity2_l^2)",-0.0103251405746131,0.00234804005943963,"imp17.csv"
"Polity5_durable_ln_l8","Polity5_durable_ln_l",-0.0820497821136424,0.0635035073266632,"imp17.csv"
"BESS_plus_WB_Urbanization_l8","BESS_plus_WB_Urbanization_l",-0.00587398189225403,0.00520317843285841,"imp17.csv"
"VDEM_v2x_execorr_l8","VDEM_v2x_execorr_l",0.834926838064662,0.298136266610314,"imp17.csv"
"Mean_year_schooling_interpolated_l8","Mean_year_schooling_interpolated_l",0.0863521973840495,0.0344793331702147,"imp17.csv"
"oil.pc.ln_l8","oil.pc.ln_l",-0.0170508647427688,0.0176152460119604,"imp17.csv"
"sum.nvc.nonviol8","sum.nvc.nonviol",0.74929543617916,0.142575947617745,"imp17.csv"
"sum.nvc.nonviol_l8","sum.nvc.nonviol_l",0.575487216124994,0.140535969933013,"imp17.csv"
"cumsum.nvc.nonviol8","cumsum.nvc.nonviol",0.141239217535308,0.0556055552193287,"imp17.csv"
"regionAustralia and New Zealand8","regionAustralia and New Zealand",-0.442749628722563,0.83171982816756,"imp17.csv"
"regionCentral Asia8","regionCentral Asia",-0.928715245882315,0.643617248397548,"imp17.csv"
"regionEastern Asia8","regionEastern Asia",-0.00318557221177738,0.486521723253439,"imp17.csv"
"regionEastern Europe8","regionEastern Europe",0.0394155144776082,0.410231768214108,"imp17.csv"
"regionLatin America and the Caribbean8","regionLatin America and the Caribbean",-0.375350322018181,0.407663610706366,"imp17.csv"
