"","var","coef","se","model"
"regionWestern Asia","regionWestern Asia",-0.0922370455955322,0.430783350295381,"imp1.csv"
"regionWestern Europe","regionWestern Europe",-0.965644833449246,0.650144936380555,"imp1.csv"
"(Intercept)1","(Intercept)",-7.39656696455393,1.41379773791231,"imp10.csv"
"gdppc.gap.ln_l1","gdppc.gap.ln_l",0.138272260233469,0.16164531444935,"imp10.csv"
"growth.gap.5_l1","growth.gap.5_l",-0.00138867591936584,1.43871907575835,"imp10.csv"
"pop_ln_l1","pop_ln_l",0.274999696954398,0.0470646611429706,"imp10.csv"
"polity2_l1","polity2_l",-0.0122738477903235,0.0144164153976113,"imp10.csv"
"I(polity2_l^2)1","I(polity2_l^2)",-0.0133275621205953,0.00248010703469622,"imp10.csv"
"Polity5_durable_ln_l1","Polity5_durable_ln_l",-0.0651425773542775,0.0647676700935981,"imp10.csv"
"BESS_plus_WB_Urbanization_l1","BESS_plus_WB_Urbanization_l",-0.00869280799293157,0.00550274889917348,"imp10.csv"
"VDEM_v2x_execorr_l1","VDEM_v2x_execorr_l",0.864262074722741,0.310691667843462,"imp10.csv"
"Mean_year_schooling_interpolated_l1","Mean_year_schooling_interpolated_l",0.0894620475478849,0.0357683958169705,"imp10.csv"
"oil.pc.ln_l1","oil.pc.ln_l",-0.0267096173682135,0.0164324316499099,"imp10.csv"
"sum.nvc.nonviol1","sum.nvc.nonviol",0.730607890993448,0.141943314136698,"imp10.csv"
"sum.nvc.nonviol_l1","sum.nvc.nonviol_l",0.583781446100819,0.140730911235205,"imp10.csv"
"cumsum.nvc.nonviol1","cumsum.nvc.nonviol",0.137577668220828,0.0501545592174864,"imp10.csv"
"regionAustralia and New Zealand1","regionAustralia and New Zealand",-0.447669830332136,0.83256583134467,"imp10.csv"
"regionCentral Asia1","regionCentral Asia",-0.788055235934965,0.644309745286178,"imp10.csv"
"regionEastern Asia1","regionEastern Asia",-0.0558081248324804,0.482532626725134,"imp10.csv"
"regionEastern Europe1","regionEastern Europe",0.105953859720528,0.428215358426743,"imp10.csv"
"regionLatin America and the Caribbean1","regionLatin America and the Caribbean",-0.173994085520843,0.421233716519882,"imp10.csv"
"regionMelanesia1","regionMelanesia",0.328121879523237,0.453347633721223,"imp10.csv"
"regionMicronesia1","regionMicronesia",-0.0737683784905889,1.097077983069,"imp10.csv"
"regionNorthern Africa1","regionNorthern Africa",0.0678904109781486,0.397550498913727,"imp10.csv"
"regionNorthern America1","regionNorthern America",-0.23631152062764,0.515592361295231,"imp10.csv"
"regionNorthern Europe1","regionNorthern Europe",-0.566734948319627,0.821032161341549,"imp10.csv"
"regionPolynesia1","regionPolynesia",-0.905890039233633,1.08249421033752,"imp10.csv"
"regionSouth-eastern Asia1","regionSouth-eastern Asia",-0.711562510517095,0.499315129681141,"imp10.csv"
"regionSouthern Asia1","regionSouthern Asia",-0.217218561118448,0.436142169871921,"imp10.csv"
"regionSouthern Europe1","regionSouthern Europe",0.25837678957331,0.413636134160355,"imp10.csv"
"regionSub-Saharan Africa1","regionSub-Saharan Africa",-0.922270780123507,0.439103575198865,"imp10.csv"
"regionWestern Asia1","regionWestern Asia",-0.123436526527028,0.433465593380901,"imp10.csv"
"regionWestern Europe1","regionWestern Europe",-0.945751006545278,0.643953957093492,"imp10.csv"
"(Intercept)2","(Intercept)",-6.91646848624741,1.35219460867506,"imp11.csv"
"gdppc.gap.ln_l2","gdppc.gap.ln_l",0.0854055810173715,0.157862869533918,"imp11.csv"
"growth.gap.5_l2","growth.gap.5_l",0.288121076033835,1.43054543670244,"imp11.csv"
"pop_ln_l2","pop_ln_l",0.250404217106294,0.0473091829909403,"imp11.csv"
"polity2_l2","polity2_l",-0.00861124631207191,0.0148079994991271,"imp11.csv"
"I(polity2_l^2)2","I(polity2_l^2)",-0.0116235058310292,0.00234663598917059,"imp11.csv"
"Polity5_durable_ln_l2","Polity5_durable_ln_l",-0.0719354694466447,0.0658495854125028,"imp11.csv"
"BESS_plus_WB_Urbanization_l2","BESS_plus_WB_Urbanization_l",-0.00731513798610267,0.00533442721647923,"imp11.csv"
"VDEM_v2x_execorr_l2","VDEM_v2x_execorr_l",0.972901198378462,0.308058621634621,"imp11.csv"
"Mean_year_schooling_interpolated_l2","Mean_year_schooling_interpolated_l",0.0928833590599578,0.0354924089984107,"imp11.csv"
"oil.pc.ln_l2","oil.pc.ln_l",-0.016491579296295,0.0166092804287027,"imp11.csv"
"sum.nvc.nonviol2","sum.nvc.nonviol",0.718027500054599,0.141969832040706,"imp11.csv"
"sum.nvc.nonviol_l2","sum.nvc.nonviol_l",0.581107077505581,0.140768300255338,"imp11.csv"
"cumsum.nvc.nonviol2","cumsum.nvc.nonviol",0.136996468342638,0.0497798552002349,"imp11.csv"
"regionAustralia and New Zealand2","regionAustralia and New Zealand",-0.572677129851522,0.828879488598973,"imp11.csv"
"regionCentral Asia2","regionCentral Asia",-0.912816962704168,0.643425082928682,"imp11.csv"
"regionEastern Asia2","regionEastern Asia",-0.0543001833536075,0.483785192617746,"imp11.csv"
"regionEastern Europe2","regionEastern Europe",0.06679970355256,0.424697976943007,"imp11.csv"
"regionLatin America and the Caribbean2","regionLatin America and the Caribbean",-0.235366296626581,0.413590804713427,"imp11.csv"
"regionMelanesia2","regionMelanesia",0.309787524772167,0.460987051995991,"imp11.csv"
"regionMicronesia2","regionMicronesia",-0.206609945457734,1.09595438530631,"imp11.csv"
"regionNorthern Africa2","regionNorthern Africa",0.0377986494999324,0.398735236512906,"imp11.csv"
"regionNorthern America2","regionNorthern America",-0.294753455623961,0.528085199130431,"imp11.csv"
"regionNorthern Europe2","regionNorthern Europe",-0.615377527113765,0.836626924830013,"imp11.csv"
"regionPolynesia2","regionPolynesia",-0.800194143574837,1.08307339875212,"imp11.csv"
"regionSouth-eastern Asia2","regionSouth-eastern Asia",-0.711724464835492,0.496232341208579,"imp11.csv"
"regionSouthern Asia2","regionSouthern Asia",-0.197235921991358,0.432143358545886,"imp11.csv"
"regionSouthern Europe2","regionSouthern Europe",0.190815094221084,0.41341933417097,"imp11.csv"
"regionSub-Saharan Africa2","regionSub-Saharan Africa",-0.933509731372382,0.432167437589388,"imp11.csv"
"regionWestern Asia2","regionWestern Asia",-0.174019340115801,0.429095959364658,"imp11.csv"
"regionWestern Europe2","regionWestern Europe",-0.993814929598335,0.653161668884307,"imp11.csv"
"(Intercept)3","(Intercept)",-6.7852798565184,1.39467253368251,"imp12.csv"
"gdppc.gap.ln_l3","gdppc.gap.ln_l",0.0647402857406877,0.159142143717626,"imp12.csv"
"growth.gap.5_l3","growth.gap.5_l",0.366550784450058,1.43138979164537,"imp12.csv"
"pop_ln_l3","pop_ln_l",0.248785527632892,0.0464536723979246,"imp12.csv"
"polity2_l3","polity2_l",-0.0122008217845326,0.0143326317071093,"imp12.csv"
"I(polity2_l^2)3","I(polity2_l^2)",-0.0118778878100732,0.00246163084479291,"imp12.csv"
"Polity5_durable_ln_l3","Polity5_durable_ln_l",-0.0929652287712105,0.0648534163580912,"imp12.csv"
"BESS_plus_WB_Urbanization_l3","BESS_plus_WB_Urbanization_l",-0.00794555975026933,0.00536335730003629,"imp12.csv"
"VDEM_v2x_execorr_l3","VDEM_v2x_execorr_l",0.923154594010408,0.308026050761363,"imp12.csv"
"Mean_year_schooling_interpolated_l3","Mean_year_schooling_interpolated_l",0.109599445654763,0.034594005531929,"imp12.csv"
"oil.pc.ln_l3","oil.pc.ln_l",-0.0127163004577224,0.0170629584311749,"imp12.csv"
"sum.nvc.nonviol3","sum.nvc.nonviol",0.717493387489625,0.143223471223782,"imp12.csv"
"sum.nvc.nonviol_l3","sum.nvc.nonviol_l",0.559012485148503,0.138837154891538,"imp12.csv"
"cumsum.nvc.nonviol3","cumsum.nvc.nonviol",0.141913611972491,0.0498749712964126,"imp12.csv"
"regionAustralia and New Zealand3","regionAustralia and New Zealand",-0.474216659244122,0.837244290397852,"imp12.csv"
"regionCentral Asia3","regionCentral Asia",-0.938577885672833,0.646647138079381,"imp12.csv"
"regionEastern Asia3","regionEastern Asia",-0.00398642701312228,0.489067675492238,"imp12.csv"
"regionEastern Europe3","regionEastern Europe",0.0764197696254615,0.430346679192251,"imp12.csv"
"regionLatin America and the Caribbean3","regionLatin America and the Caribbean",-0.139540303147454,0.428350141689135,"imp12.csv"
"regionMelanesia3","regionMelanesia",0.363759216702298,0.46062057442708,"imp12.csv"
"regionMicronesia3","regionMicronesia",-0.213118978108045,1.09322669683331,"imp12.csv"
"regionNorthern Africa3","regionNorthern Africa",0.0936531807144483,0.407379615604742,"imp12.csv"
"regionNorthern America3","regionNorthern America",-0.230921737536088,0.532258741128258,"imp12.csv"
"regionNorthern Europe3","regionNorthern Europe",-0.553147615610294,0.835419072875847,"imp12.csv"
"regionPolynesia3","regionPolynesia",-0.91547037265186,1.0807238811852,"imp12.csv"
"regionSouth-eastern Asia3","regionSouth-eastern Asia",-0.663910608208839,0.502584723043293,"imp12.csv"
"regionSouthern Asia3","regionSouthern Asia",-0.136333855280776,0.435432363554902,"imp12.csv"
"regionSouthern Europe3","regionSouthern Europe",0.308502462667362,0.408618407084746,"imp12.csv"
"regionSub-Saharan Africa3","regionSub-Saharan Africa",-0.8522014638772,0.445391767551837,"imp12.csv"
"regionWestern Asia3","regionWestern Asia",-0.14323949099396,0.44387877838381,"imp12.csv"
"regionWestern Europe3","regionWestern Europe",-0.906434945450398,0.655214777066387,"imp12.csv"
"(Intercept)4","(Intercept)",-7.11089844213275,1.41969615722922,"imp13.csv"
"gdppc.gap.ln_l4","gdppc.gap.ln_l",0.111332177549513,0.159791149108503,"imp13.csv"
"growth.gap.5_l4","growth.gap.5_l",0.109657245591967,1.45048972681029,"imp13.csv"
"pop_ln_l4","pop_ln_l",0.255317510592085,0.0474296542720828,"imp13.csv"
"polity2_l4","polity2_l",-0.00889930781203547,0.0150619094141843,"imp13.csv"
"I(polity2_l^2)4","I(polity2_l^2)",-0.0113153113000285,0.00258838457179585,"imp13.csv"
"Polity5_durable_ln_l4","Polity5_durable_ln_l",-0.090018612770271,0.0657562178598812,"imp13.csv"
"BESS_plus_WB_Urbanization_l4","BESS_plus_WB_Urbanization_l",-0.00930895050449296,0.00542530670647245,"imp13.csv"
"VDEM_v2x_execorr_l4","VDEM_v2x_execorr_l",0.927207956109002,0.322255988872342,"imp13.csv"
"Mean_year_schooling_interpolated_l4","Mean_year_schooling_interpolated_l",0.094960490421002,0.0352737743663612,"imp13.csv"
"oil.pc.ln_l4","oil.pc.ln_l",-0.0144314760989202,0.0159160313695581,"imp13.csv"
"sum.nvc.nonviol4","sum.nvc.nonviol",0.72811319434779,0.142680429447524,"imp13.csv"
"sum.nvc.nonviol_l4","sum.nvc.nonviol_l",0.571175844953239,0.138223438324866,"imp13.csv"
"cumsum.nvc.nonviol4","cumsum.nvc.nonviol",0.136911213079768,0.0490883580606438,"imp13.csv"
"regionAustralia and New Zealand4","regionAustralia and New Zealand",-0.497977595002945,0.838211022807962,"imp13.csv"
"regionCentral Asia4","regionCentral Asia",-0.864146943712573,0.636284892425337,"imp13.csv"
"regionEastern Asia4","regionEastern Asia",0.00261599338220309,0.489688699371438,"imp13.csv"
"regionEastern Europe4","regionEastern Europe",0.118245500737306,0.42433499252248,"imp13.csv"
"regionLatin America and the Caribbean4","regionLatin America and the Caribbean",-0.163295132641014,0.42512520536146,"imp13.csv"
"regionMelanesia4","regionMelanesia",0.351946981925082,0.461595223494304,"imp13.csv"
"regionMicronesia4","regionMicronesia",-0.108637520742816,1.09422198077294,"imp13.csv"
"regionNorthern Africa4","regionNorthern Africa",0.0939640577129473,0.404260956275544,"imp13.csv"
"regionNorthern America4","regionNorthern America",-0.25781466816698,0.525474455519623,"imp13.csv"
"regionNorthern Europe4","regionNorthern Europe",-0.575879787937179,0.845693630856362,"imp13.csv"
"regionPolynesia4","regionPolynesia",-0.875865022398436,1.08237436746028,"imp13.csv"
"regionSouth-eastern Asia4","regionSouth-eastern Asia",-0.68583200889216,0.50054641246548,"imp13.csv"
"regionSouthern Asia4","regionSouthern Asia",-0.179161266618066,0.434940268482339,"imp13.csv"
"regionSouthern Europe4","regionSouthern Europe",0.26503427744092,0.411371967945991,"imp13.csv"
"regionSub-Saharan Africa4","regionSub-Saharan Africa",-0.87600686695078,0.444809673581154,"imp13.csv"
"regionWestern Asia4","regionWestern Asia",-0.114445810320668,0.440042810227176,"imp13.csv"
"regionWestern Europe4","regionWestern Europe",-0.95717028132457,0.653589585633953,"imp13.csv"
"(Intercept)5","(Intercept)",-7.2580916750762,1.42469723776778,"imp14.csv"
"gdppc.gap.ln_l5","gdppc.gap.ln_l",0.111311982848412,0.16138850403957,"imp14.csv"
"growth.gap.5_l5","growth.gap.5_l",0.67200487635001,1.49645328835357,"imp14.csv"
"pop_ln_l5","pop_ln_l",0.259099673668039,0.0485335771470784,"imp14.csv"
"polity2_l5","polity2_l",-0.0136995621115984,0.0150157149964928,"imp14.csv"
"I(polity2_l^2)5","I(polity2_l^2)",-0.0123125220989824,0.00244206306146126,"imp14.csv"
"Polity5_durable_ln_l5","Polity5_durable_ln_l",-0.0832296948084093,0.0644192673709423,"imp14.csv"
"BESS_plus_WB_Urbanization_l5","BESS_plus_WB_Urbanization_l",-0.00759546719584279,0.0053873502331343,"imp14.csv"
"VDEM_v2x_execorr_l5","VDEM_v2x_execorr_l",1.02691741619075,0.304929829494693,"imp14.csv"
"Mean_year_schooling_interpolated_l5","Mean_year_schooling_interpolated_l",0.0925101675206611,0.0357489080798307,"imp14.csv"
"oil.pc.ln_l5","oil.pc.ln_l",-0.0165593620207132,0.0168754142476826,"imp14.csv"
"sum.nvc.nonviol5","sum.nvc.nonviol",0.727413500790403,0.142971293232803,"imp14.csv"
"sum.nvc.nonviol_l5","sum.nvc.nonviol_l",0.56522982226572,0.140208284879304,"imp14.csv"
"cumsum.nvc.nonviol5","cumsum.nvc.nonviol",0.136691828386753,0.0501150156839174,"imp14.csv"
"regionAustralia and New Zealand5","regionAustralia and New Zealand",-0.383907990640149,0.839408785403067,"imp14.csv"
"regionCentral Asia5","regionCentral Asia",-0.867438112777145,0.650518250857471,"imp14.csv"
"regionEastern Asia5","regionEastern Asia",-0.0185912952170583,0.483613486071882,"imp14.csv"
"regionEastern Europe5","regionEastern Europe",0.13739894715003,0.430118498757001,"imp14.csv"
"regionLatin America and the Caribbean5","regionLatin America and the Caribbean",-0.148881662027535,0.425416043891272,"imp14.csv"
"regionMelanesia5","regionMelanesia",0.414016420958298,0.451325300228396,"imp14.csv"
"regionMicronesia5","regionMicronesia",-0.0172787748949049,1.09314457001919,"imp14.csv"
"regionNorthern Africa5","regionNorthern Africa",0.0632330954427852,0.403740106747674,"imp14.csv"
"regionNorthern America5","regionNorthern America",-0.144141679681842,0.529377666043765,"imp14.csv"
"regionNorthern Europe5","regionNorthern Europe",-0.475405728789594,0.837793589244616,"imp14.csv"
"regionPolynesia5","regionPolynesia",-0.755808951879539,1.08509770696916,"imp14.csv"
"regionSouth-eastern Asia5","regionSouth-eastern Asia",-0.677758225258189,0.500183368633736,"imp14.csv"
"regionSouthern Asia5","regionSouthern Asia",-0.1491228402024,0.432968542240581,"imp14.csv"
"regionSouthern Europe5","regionSouthern Europe",0.318907085610347,0.411313332619952,"imp14.csv"
"regionSub-Saharan Africa5","regionSub-Saharan Africa",-0.867586048514547,0.44225017333833,"imp14.csv"
"regionWestern Asia5","regionWestern Asia",-0.12406967720503,0.441078025022973,"imp14.csv"
"regionWestern Europe5","regionWestern Europe",-0.849106361530656,0.647351648443095,"imp14.csv"
"(Intercept)6","(Intercept)",-7.59655473639121,1.39289703743905,"imp15.csv"
"gdppc.gap.ln_l6","gdppc.gap.ln_l",0.113575800168378,0.161676454267583,"imp15.csv"
"growth.gap.5_l6","growth.gap.5_l",0.436205206068391,1.46850084211993,"imp15.csv"
"pop_ln_l6","pop_ln_l",0.292548817178176,0.0499497858667855,"imp15.csv"
"polity2_l6","polity2_l",-0.0139769109441574,0.0143709569724808,"imp15.csv"
"I(polity2_l^2)6","I(polity2_l^2)",-0.010260119396388,0.00247228141197842,"imp15.csv"
"Polity5_durable_ln_l6","Polity5_durable_ln_l",-0.111917842776239,0.0653697394479766,"imp15.csv"
"BESS_plus_WB_Urbanization_l6","BESS_plus_WB_Urbanization_l",-0.00749471417808534,0.00545760883031009,"imp15.csv"
"VDEM_v2x_execorr_l6","VDEM_v2x_execorr_l",0.930214614083129,0.308000239786128,"imp15.csv"
"Mean_year_schooling_interpolated_l6","Mean_year_schooling_interpolated_l",0.102206370367083,0.035667767141445,"imp15.csv"
"oil.pc.ln_l6","oil.pc.ln_l",-0.0326117781092582,0.0176926533764528,"imp15.csv"
"sum.nvc.nonviol6","sum.nvc.nonviol",0.723816077356987,0.142357031979258,"imp15.csv"
"sum.nvc.nonviol_l6","sum.nvc.nonviol_l",0.560425192048561,0.138478127710643,"imp15.csv"
"cumsum.nvc.nonviol6","cumsum.nvc.nonviol",0.132307279410923,0.0485395864560888,"imp15.csv"
"regionAustralia and New Zealand6","regionAustralia and New Zealand",-0.438955821139019,0.831677946383239,"imp15.csv"
"regionCentral Asia6","regionCentral Asia",-0.785919906703388,0.659264555275128,"imp15.csv"
"regionEastern Asia6","regionEastern Asia",-0.0433706204295966,0.494002298776095,"imp15.csv"
"regionEastern Europe6","regionEastern Europe",0.144909609810782,0.424221591094394,"imp15.csv"
"regionLatin America and the Caribbean6","regionLatin America and the Caribbean",-0.0780132346337183,0.421072618160906,"imp15.csv"
"regionMelanesia6","regionMelanesia",0.517510046314401,0.458236334288035,"imp15.csv"
"regionMicronesia6","regionMicronesia",0.0770779997054116,1.09562167882656,"imp15.csv"
"regionNorthern Africa6","regionNorthern Africa",0.187142974601687,0.404044034768956,"imp15.csv"
"regionNorthern America6","regionNorthern America",-0.23873946251396,0.511940678505436,"imp15.csv"
"regionNorthern Europe6","regionNorthern Europe",-0.576699365767471,0.834931044716061,"imp15.csv"
"regionPolynesia6","regionPolynesia",-0.68995533905328,1.08517888031219,"imp15.csv"
"regionSouth-eastern Asia6","regionSouth-eastern Asia",-0.643157506756275,0.504143921908412,"imp15.csv"
"regionSouthern Asia6","regionSouthern Asia",-0.136129548232548,0.444693772751828,"imp15.csv"
"regionSouthern Europe6","regionSouthern Europe",0.265635977946735,0.415011013331796,"imp15.csv"
"regionSub-Saharan Africa6","regionSub-Saharan Africa",-0.811755090824966,0.439795358418876,"imp15.csv"
"regionWestern Asia6","regionWestern Asia",-0.0517288159505073,0.43322546009879,"imp15.csv"
"regionWestern Europe6","regionWestern Europe",-0.968255132082637,0.65134656757987,"imp15.csv"
"(Intercept)7","(Intercept)",-7.20365265424815,1.38447750039793,"imp16.csv"
"gdppc.gap.ln_l7","gdppc.gap.ln_l",0.0952770794293968,0.158459763070447,"imp16.csv"
"growth.gap.5_l7","growth.gap.5_l",-0.0597213644880136,1.439066284489,"imp16.csv"
"pop_ln_l7","pop_ln_l",0.261054358271807,0.0490232269532094,"imp16.csv"
"polity2_l7","polity2_l",-0.0125589449694716,0.014215790260396,"imp16.csv"
"I(polity2_l^2)7","I(polity2_l^2)",-0.0107292413347319,0.00257395742269629,"imp16.csv"
"Polity5_durable_ln_l7","Polity5_durable_ln_l",-0.0903695652543203,0.0661759168823938,"imp16.csv"
"BESS_plus_WB_Urbanization_l7","BESS_plus_WB_Urbanization_l",-0.0077802240668006,0.00542942512244684,"imp16.csv"
"VDEM_v2x_execorr_l7","VDEM_v2x_execorr_l",1.08948922004713,0.307018624200508,"imp16.csv"
"Mean_year_schooling_interpolated_l7","Mean_year_schooling_interpolated_l",0.102716080338118,0.0352361963140016,"imp16.csv"
"oil.pc.ln_l7","oil.pc.ln_l",-0.0209856300149614,0.0167732608179344,"imp16.csv"
"sum.nvc.nonviol7","sum.nvc.nonviol",0.720732518117393,0.142637864101255,"imp16.csv"
"sum.nvc.nonviol_l7","sum.nvc.nonviol_l",0.560371666070545,0.139203626559217,"imp16.csv"
"cumsum.nvc.nonviol7","cumsum.nvc.nonviol",0.13837426788236,0.0501112071202325,"imp16.csv"
"regionAustralia and New Zealand7","regionAustralia and New Zealand",-0.483453565725081,0.82725227083826,"imp16.csv"
"regionCentral Asia7","regionCentral Asia",-0.955314743013652,0.64922804130803,"imp16.csv"
"regionEastern Asia7","regionEastern Asia",-0.0642042997586599,0.487026649646476,"imp16.csv"
"regionEastern Europe7","regionEastern Europe",0.0827475569622139,0.427736527990632,"imp16.csv"
"regionLatin America and the Caribbean7","regionLatin America and the Caribbean",-0.183627049598333,0.412016164740833,"imp16.csv"
"regionMelanesia7","regionMelanesia",0.386264040149575,0.468043598120061,"imp16.csv"
"regionMicronesia7","regionMicronesia",-0.151420618262288,1.10071553405224,"imp16.csv"
"regionNorthern Africa7","regionNorthern Africa",0.0742910852971013,0.403975930038911,"imp16.csv"
"regionNorthern America7","regionNorthern America",-0.232541994122675,0.527826106086237,"imp16.csv"
"regionNorthern Europe7","regionNorthern Europe",-0.562411493137339,0.824430227989269,"imp16.csv"
"regionPolynesia7","regionPolynesia",-0.860821031121634,1.08906805293672,"imp16.csv"
"regionSouth-eastern Asia7","regionSouth-eastern Asia",-0.703004563575989,0.50081566314053,"imp16.csv"
"regionSouthern Asia7","regionSouthern Asia",-0.187026029159539,0.444612156885289,"imp16.csv"
"regionSouthern Europe7","regionSouthern Europe",0.240872301436476,0.407736553992481,"imp16.csv"
"regionSub-Saharan Africa7","regionSub-Saharan Africa",-0.900996254699896,0.437405075224888,"imp16.csv"
"regionWestern Asia7","regionWestern Asia",-0.140515521496394,0.428816643465438,"imp16.csv"
"regionWestern Europe7","regionWestern Europe",-0.937607907830775,0.65323385238815,"imp16.csv"
"(Intercept)8","(Intercept)",-6.82889185419574,1.42956110571487,"imp17.csv"
"gdppc.gap.ln_l8","gdppc.gap.ln_l",0.0711700656333332,0.162428488768297,"imp17.csv"
"growth.gap.5_l8","growth.gap.5_l",0.264728466039363,1.4285784653144,"imp17.csv"
"pop_ln_l8","pop_ln_l",0.246875118167633,0.047477410821137,"imp17.csv"
"polity2_l8","polity2_l",-0.013366312330468,0.0143747400250926,"imp17.csv"
"I(polity2_l^2)8","I(polity2_l^2)",-0.0109864453510783,0.00239112711415059,"imp17.csv"
"Polity5_durable_ln_l8","Polity5_durable_ln_l",-0.0852178674458876,0.0654441081900454,"imp17.csv"
"BESS_plus_WB_Urbanization_l8","BESS_plus_WB_Urbanization_l",-0.00676260466722324,0.00530550045308404,"imp17.csv"
"VDEM_v2x_execorr_l8","VDEM_v2x_execorr_l",0.923324105966332,0.305931562449917,"imp17.csv"
"Mean_year_schooling_interpolated_l8","Mean_year_schooling_interpolated_l",0.0955519763605081,0.034980242850673,"imp17.csv"
"oil.pc.ln_l8","oil.pc.ln_l",-0.0152089302380126,0.0178672280407136,"imp17.csv"
"sum.nvc.nonviol8","sum.nvc.nonviol",0.732070228855588,0.143493785765701,"imp17.csv"
"sum.nvc.nonviol_l8","sum.nvc.nonviol_l",0.563637627994826,0.138851597413347,"imp17.csv"
"cumsum.nvc.nonviol8","cumsum.nvc.nonviol",0.14857672835402,0.0522274745738897,"imp17.csv"
"regionAustralia and New Zealand8","regionAustralia and New Zealand",-0.520615777825868,0.830732265946724,"imp17.csv"
"regionCentral Asia8","regionCentral Asia",-0.880839996312085,0.650374406634247,"imp17.csv"
"regionEastern Asia8","regionEastern Asia",-0.0411955796818346,0.483730889734396,"imp17.csv"
"regionEastern Europe8","regionEastern Europe",0.108524555558462,0.419814049138823,"imp17.csv"
"regionLatin America and the Caribbean8","regionLatin America and the Caribbean",-0.176122834146793,0.407863475839619,"imp17.csv"
"regionMelanesia8","regionMelanesia",0.346593074498476,0.46612911092586,"imp17.csv"
"regionMicronesia8","regionMicronesia",-0.125508279559366,1.09510710603286,"imp17.csv"
"regionNorthern Africa8","regionNorthern Africa",0.0620224149154998,0.396836420188149,"imp17.csv"
"regionNorthern America8","regionNorthern America",-0.229243698528338,0.535369482603678,"imp17.csv"
"regionNorthern Europe8","regionNorthern Europe",-0.576106382134436,0.828431788797636,"imp17.csv"
"regionPolynesia8","regionPolynesia",-0.85155329934616,1.08297073914035,"imp17.csv"
"regionSouth-eastern Asia8","regionSouth-eastern Asia",-0.663609060087972,0.500989064796265,"imp17.csv"
"regionSouthern Asia8","regionSouthern Asia",-0.155979034945622,0.433780999008557,"imp17.csv"
"regionSouthern Europe8","regionSouthern Europe",0.272769694778578,0.405838864992945,"imp17.csv"
"regionSub-Saharan Africa8","regionSub-Saharan Africa",-0.875121864162188,0.432466601725147,"imp17.csv"
"regionWestern Asia8","regionWestern Asia",-0.152418035998457,0.429179006727171,"imp17.csv"
"regionWestern Europe8","regionWestern Europe",-0.940955886668142,0.653614318218851,"imp17.csv"
"(Intercept)9","(Intercept)",-7.43624617668358,1.42948332822228,"imp18.csv"
