"","var","coef","se","model"
"I(gdppc.gap.ln_l^2)3","I(gdppc.gap.ln_l^2)",-0.138096965244782,0.0630046139747097,"imp12.csv"
"growth.gap.5_l3","growth.gap.5_l",0.439190369844505,1.27578207855204,"imp12.csv"
"pop_ln_l3","pop_ln_l",0.092956848407583,0.0561797610890131,"imp12.csv"
"polity2_l3","polity2_l",0.0143430279377809,0.0145122759522869,"imp12.csv"
"I(polity2_l^2)3","I(polity2_l^2)",-0.00676226749377715,0.00337895694514081,"imp12.csv"
"Polity5_durable_ln_l3","Polity5_durable_ln_l",-0.100508797387499,0.0873088549437616,"imp12.csv"
"BESS_plus_WB_Urbanization_l3","BESS_plus_WB_Urbanization_l",0.00296996071506181,0.00606839660015311,"imp12.csv"
"VDEM_v2x_execorr_l3","VDEM_v2x_execorr_l",1.53488538546883,0.414624728065572,"imp12.csv"
"Mean_year_schooling_interpolated_l3","Mean_year_schooling_interpolated_l",0.096271209572593,0.0395721299561663,"imp12.csv"
"oil.pc.ln_l3","oil.pc.ln_l",-0.0269671327482536,0.0184023011264082,"imp12.csv"
"sum.rev.q.nonviol3","sum.rev.q.nonviol",1.33573694589376,0.180150546482785,"imp12.csv"
"sum.rev.q.nonviol_l3","sum.rev.q.nonviol_l",0.526516775630558,0.165965532122063,"imp12.csv"
"cumsum.unarmed.rev.q3","cumsum.unarmed.rev.q",0.316681848512863,0.0733373379039698,"imp12.csv"
"regionAustralia and New Zealand3","regionAustralia and New Zealand",0.135452634347109,1.27089415504234,"imp12.csv"
"regionCentral Asia3","regionCentral Asia",-0.503150935384202,1.23025252773894,"imp12.csv"
"regionEastern Asia3","regionEastern Asia",0.330259820582687,1.06221356416381,"imp12.csv"
"regionEastern Europe3","regionEastern Europe",0.238473732926376,1.03607723542146,"imp12.csv"
"regionLatin America and the Caribbean3","regionLatin America and the Caribbean",-0.594125974065581,1.05847984538254,"imp12.csv"
"regionMelanesia3","regionMelanesia",-1.15265025572296,1.16144498069004,"imp12.csv"
"regionMicronesia3","regionMicronesia",0.247108755115114,1.46013728763823,"imp12.csv"
"regionNorthern Africa3","regionNorthern Africa",0.523631630689915,1.05044876862038,"imp12.csv"
"regionNorthern America3","regionNorthern America",0.0237493317266801,1.27481096271306,"imp12.csv"
"regionNorthern Europe3","regionNorthern Europe",-0.444612375146254,1.2025169622247,"imp12.csv"
"regionPolynesia3","regionPolynesia",-0.390644154690766,1.44932792647046,"imp12.csv"
"regionSouth-eastern Asia3","regionSouth-eastern Asia",-0.149376029709812,1.0875455806625,"imp12.csv"
"regionSouthern Asia3","regionSouthern Asia",0.0390386031078557,1.07811223493328,"imp12.csv"
"regionSouthern Europe3","regionSouthern Europe",0.313828757701131,1.0417595754944,"imp12.csv"
"regionSub-Saharan Africa3","regionSub-Saharan Africa",-0.852272861537554,1.07205080852111,"imp12.csv"
"regionWestern Asia3","regionWestern Asia",-0.0618293285188324,1.04266956230296,"imp12.csv"
"regionWestern Europe3","regionWestern Europe",0.0185970194492843,1.16145893722026,"imp12.csv"
"(Intercept)4","(Intercept)",-17.2133549758666,5.56563457498582,"imp13.csv"
"gdppc.gap.ln_l4","gdppc.gap.ln_l",2.40577861467992,1.21167444024191,"imp13.csv"
"I(gdppc.gap.ln_l^2)4","I(gdppc.gap.ln_l^2)",-0.136935677794037,0.0661031267972175,"imp13.csv"
"growth.gap.5_l4","growth.gap.5_l",0.0496779681287387,1.31472452935631,"imp13.csv"
"pop_ln_l4","pop_ln_l",0.129199679589313,0.0555358444386005,"imp13.csv"
"polity2_l4","polity2_l",0.0075635388662211,0.0146048923728099,"imp13.csv"
"I(polity2_l^2)4","I(polity2_l^2)",-0.00887103838191932,0.00348901932551687,"imp13.csv"
"Polity5_durable_ln_l4","Polity5_durable_ln_l",-0.0708693439849202,0.0868526709765469,"imp13.csv"
"BESS_plus_WB_Urbanization_l4","BESS_plus_WB_Urbanization_l",0.000135702978042702,0.00594315846319245,"imp13.csv"
"VDEM_v2x_execorr_l4","VDEM_v2x_execorr_l",1.78211213535436,0.403037702481884,"imp13.csv"
"Mean_year_schooling_interpolated_l4","Mean_year_schooling_interpolated_l",0.106699205379816,0.0411670255477596,"imp13.csv"
"oil.pc.ln_l4","oil.pc.ln_l",-0.048149514380176,0.0164783324499736,"imp13.csv"
"sum.rev.q.nonviol4","sum.rev.q.nonviol",1.31946922238991,0.181457619163943,"imp13.csv"
"sum.rev.q.nonviol_l4","sum.rev.q.nonviol_l",0.527050268202432,0.168916287397019,"imp13.csv"
"cumsum.unarmed.rev.q4","cumsum.unarmed.rev.q",0.309782092181269,0.0741396524241343,"imp13.csv"
"regionAustralia and New Zealand4","regionAustralia and New Zealand",0.361520768991654,1.27080971699568,"imp13.csv"
"regionCentral Asia4","regionCentral Asia",-0.571048124011772,1.2407660161757,"imp13.csv"
"regionEastern Asia4","regionEastern Asia",0.296069716921806,1.05582569660275,"imp13.csv"
"regionEastern Europe4","regionEastern Europe",0.241656183730497,1.03855882000415,"imp13.csv"
"regionLatin America and the Caribbean4","regionLatin America and the Caribbean",-0.564388482989041,1.06200077719014,"imp13.csv"
"regionMelanesia4","regionMelanesia",-1.13855092562207,1.16516873125953,"imp13.csv"
"regionMicronesia4","regionMicronesia",0.263903564439897,1.46318552646703,"imp13.csv"
"regionNorthern Africa4","regionNorthern Africa",0.534636257726469,1.04998106664783,"imp13.csv"
"regionNorthern America4","regionNorthern America",0.176062530155943,1.27791965836918,"imp13.csv"
"regionNorthern Europe4","regionNorthern Europe",-0.315367698400208,1.19975247623757,"imp13.csv"
"regionPolynesia4","regionPolynesia",-0.478540200414072,1.45769501103374,"imp13.csv"
"regionSouth-eastern Asia4","regionSouth-eastern Asia",-0.195403689095753,1.08588851926371,"imp13.csv"
"regionSouthern Asia4","regionSouthern Asia",-0.0200440629341958,1.07900175466573,"imp13.csv"
"regionSouthern Europe4","regionSouthern Europe",0.372381405245705,1.0439968580808,"imp13.csv"
"regionSub-Saharan Africa4","regionSub-Saharan Africa",-0.853141306081699,1.07533442257392,"imp13.csv"
"regionWestern Asia4","regionWestern Asia",-0.0359908816383604,1.04569261856809,"imp13.csv"
"regionWestern Europe4","regionWestern Europe",0.166795860442035,1.16452841250493,"imp13.csv"
"(Intercept)5","(Intercept)",-16.6998973245364,5.44736074077796,"imp14.csv"
"gdppc.gap.ln_l5","gdppc.gap.ln_l",2.30470156129817,1.19570817307403,"imp14.csv"
"I(gdppc.gap.ln_l^2)5","I(gdppc.gap.ln_l^2)",-0.132439347543055,0.0654610333825072,"imp14.csv"
"growth.gap.5_l5","growth.gap.5_l",0.0516016497593469,1.31327243682072,"imp14.csv"
"pop_ln_l5","pop_ln_l",0.131537914782229,0.0565930663235039,"imp14.csv"
"polity2_l5","polity2_l",0.022359206695414,0.0156727231019953,"imp14.csv"
"I(polity2_l^2)5","I(polity2_l^2)",-0.00868761439741162,0.00360891518607721,"imp14.csv"
"Polity5_durable_ln_l5","Polity5_durable_ln_l",-0.0600105779488736,0.086390125055021,"imp14.csv"
"BESS_plus_WB_Urbanization_l5","BESS_plus_WB_Urbanization_l",0.00159912244378797,0.0059064895446107,"imp14.csv"
"VDEM_v2x_execorr_l5","VDEM_v2x_execorr_l",1.83772555708215,0.418012364035684,"imp14.csv"
"Mean_year_schooling_interpolated_l5","Mean_year_schooling_interpolated_l",0.0905096304654588,0.0412135205056267,"imp14.csv"
"oil.pc.ln_l5","oil.pc.ln_l",-0.0417636913270669,0.017522692644544,"imp14.csv"
"sum.rev.q.nonviol5","sum.rev.q.nonviol",1.31405152131993,0.182537666188707,"imp14.csv"
"sum.rev.q.nonviol_l5","sum.rev.q.nonviol_l",0.510327396322923,0.164976198926576,"imp14.csv"
"cumsum.unarmed.rev.q5","cumsum.unarmed.rev.q",0.299338472303407,0.0763699328169404,"imp14.csv"
"regionAustralia and New Zealand5","regionAustralia and New Zealand",0.184393118220554,1.27139967073151,"imp14.csv"
"regionCentral Asia5","regionCentral Asia",-0.517686600961929,1.23519644486237,"imp14.csv"
"regionEastern Asia5","regionEastern Asia",0.242290263841888,1.05520658534858,"imp14.csv"
"regionEastern Europe5","regionEastern Europe",0.187946273130372,1.03981070957244,"imp14.csv"
"regionLatin America and the Caribbean5","regionLatin America and the Caribbean",-0.662979344818156,1.06342334275002,"imp14.csv"
"regionMelanesia5","regionMelanesia",-1.20592601104322,1.16776688951205,"imp14.csv"
"regionMicronesia5","regionMicronesia",0.23054918618029,1.4614690120728,"imp14.csv"
"regionNorthern Africa5","regionNorthern Africa",0.49214459101371,1.05077361834524,"imp14.csv"
"regionNorthern America5","regionNorthern America",0.00279505316890801,1.27312255895151,"imp14.csv"
"regionNorthern Europe5","regionNorthern Europe",-0.411371925632529,1.20501709721339,"imp14.csv"
"regionPolynesia5","regionPolynesia",-0.357650519642765,1.45358332422029,"imp14.csv"
"regionSouth-eastern Asia5","regionSouth-eastern Asia",-0.254644256947271,1.08953207884068,"imp14.csv"
"regionSouthern Asia5","regionSouthern Asia",-0.0518048132441292,1.08022632503496,"imp14.csv"
"regionSouthern Europe5","regionSouthern Europe",0.290480318019314,1.04486930635764,"imp14.csv"
"regionSub-Saharan Africa5","regionSub-Saharan Africa",-0.930549122821871,1.0762069802096,"imp14.csv"
"regionWestern Asia5","regionWestern Asia",-0.0705749351320561,1.0457633247256,"imp14.csv"
"regionWestern Europe5","regionWestern Europe",0.0248435555682897,1.16067339096079,"imp14.csv"
"(Intercept)6","(Intercept)",-16.5177747392096,5.52898589970352,"imp15.csv"
"gdppc.gap.ln_l6","gdppc.gap.ln_l",2.24056578046672,1.21562041630311,"imp15.csv"
"I(gdppc.gap.ln_l^2)6","I(gdppc.gap.ln_l^2)",-0.130863037782614,0.0664479124032198,"imp15.csv"
"growth.gap.5_l6","growth.gap.5_l",0.00712253450648264,1.34752973710581,"imp15.csv"
"pop_ln_l6","pop_ln_l",0.155143930170664,0.0603961936464977,"imp15.csv"
"polity2_l6","polity2_l",0.0131780169905855,0.0155991023229139,"imp15.csv"
"I(polity2_l^2)6","I(polity2_l^2)",-0.0105298030698981,0.00359065371226548,"imp15.csv"
"Polity5_durable_ln_l6","Polity5_durable_ln_l",-0.033463788632078,0.088292888963145,"imp15.csv"
"BESS_plus_WB_Urbanization_l6","BESS_plus_WB_Urbanization_l",0.00103489797456677,0.00602268877792488,"imp15.csv"
"VDEM_v2x_execorr_l6","VDEM_v2x_execorr_l",1.59842259401057,0.402763623670029,"imp15.csv"
"Mean_year_schooling_interpolated_l6","Mean_year_schooling_interpolated_l",0.119716490296461,0.0436439934716056,"imp15.csv"
"oil.pc.ln_l6","oil.pc.ln_l",-0.0492603957635577,0.0180324305139553,"imp15.csv"
"sum.rev.q.nonviol6","sum.rev.q.nonviol",1.29897110510305,0.182349227036723,"imp15.csv"
"sum.rev.q.nonviol_l6","sum.rev.q.nonviol_l",0.504146191042859,0.166000150996493,"imp15.csv"
"cumsum.unarmed.rev.q6","cumsum.unarmed.rev.q",0.30595733069079,0.0749460972272802,"imp15.csv"
"regionAustralia and New Zealand6","regionAustralia and New Zealand",0.232845660622028,1.26923165290912,"imp15.csv"
"regionCentral Asia6","regionCentral Asia",-0.529403488452858,1.24365064878774,"imp15.csv"
"regionEastern Asia6","regionEastern Asia",0.28876249605045,1.05956649664357,"imp15.csv"
"regionEastern Europe6","regionEastern Europe",0.203477784296584,1.0422592982358,"imp15.csv"
"regionLatin America and the Caribbean6","regionLatin America and the Caribbean",-0.530943532769707,1.06711613270968,"imp15.csv"
"regionMelanesia6","regionMelanesia",-1.09812984635102,1.17580578315295,"imp15.csv"
"regionMicronesia6","regionMicronesia",0.333095745522249,1.46522682446391,"imp15.csv"
"regionNorthern Africa6","regionNorthern Africa",0.587421334912235,1.05374670969334,"imp15.csv"
"regionNorthern America6","regionNorthern America",-0.0350700399863004,1.28102355436885,"imp15.csv"
"regionNorthern Europe6","regionNorthern Europe",-0.395222934175433,1.19902405673699,"imp15.csv"
"regionPolynesia6","regionPolynesia",-0.394178261370886,1.4611992310178,"imp15.csv"
"regionSouth-eastern Asia6","regionSouth-eastern Asia",-0.18317634544133,1.09284080741762,"imp15.csv"
"regionSouthern Asia6","regionSouthern Asia",0.0117134301740216,1.08229918988091,"imp15.csv"
"regionSouthern Europe6","regionSouthern Europe",0.368391195164172,1.04636046700776,"imp15.csv"
"regionSub-Saharan Africa6","regionSub-Saharan Africa",-0.832399239736211,1.07491247992091,"imp15.csv"
"regionWestern Asia6","regionWestern Asia",0.0119493105225512,1.0447350673713,"imp15.csv"
"regionWestern Europe6","regionWestern Europe",0.0857151014681362,1.16435584894118,"imp15.csv"
"(Intercept)7","(Intercept)",-17.2618600907104,5.46639249912259,"imp16.csv"
"gdppc.gap.ln_l7","gdppc.gap.ln_l",2.32305449882883,1.20556677732062,"imp16.csv"
"I(gdppc.gap.ln_l^2)7","I(gdppc.gap.ln_l^2)",-0.130441801031787,0.0665036325967322,"imp16.csv"
"growth.gap.5_l7","growth.gap.5_l",0.00124029647546702,1.29774946545912,"imp16.csv"
"pop_ln_l7","pop_ln_l",0.160569726791205,0.0540735426519075,"imp16.csv"
"polity2_l7","polity2_l",0.0116222735849287,0.0145986277302839,"imp16.csv"
"I(polity2_l^2)7","I(polity2_l^2)",-0.0099629803854751,0.00342146581046055,"imp16.csv"
"Polity5_durable_ln_l7","Polity5_durable_ln_l",-0.0542861925448438,0.0836185306680158,"imp16.csv"
"BESS_plus_WB_Urbanization_l7","BESS_plus_WB_Urbanization_l",0.000146563563010593,0.00599395502068393,"imp16.csv"
"VDEM_v2x_execorr_l7","VDEM_v2x_execorr_l",1.94950772910597,0.431829209423562,"imp16.csv"
"Mean_year_schooling_interpolated_l7","Mean_year_schooling_interpolated_l",0.0977766860593163,0.0416990460801103,"imp16.csv"
"oil.pc.ln_l7","oil.pc.ln_l",-0.0544379311605181,0.0177983590342266,"imp16.csv"
"sum.rev.q.nonviol7","sum.rev.q.nonviol",1.31316173850847,0.18003072276066,"imp16.csv"
"sum.rev.q.nonviol_l7","sum.rev.q.nonviol_l",0.518850958687574,0.16652715694989,"imp16.csv"
"cumsum.unarmed.rev.q7","cumsum.unarmed.rev.q",0.303893480934401,0.0767357570298943,"imp16.csv"
"regionAustralia and New Zealand7","regionAustralia and New Zealand",0.41824541457155,1.26876030165477,"imp16.csv"
"regionCentral Asia7","regionCentral Asia",-0.558833203552088,1.24313225590674,"imp16.csv"
"regionEastern Asia7","regionEastern Asia",0.252751648196008,1.0547130585104,"imp16.csv"
"regionEastern Europe7","regionEastern Europe",0.226382319456148,1.04103228469973,"imp16.csv"
"regionLatin America and the Caribbean7","regionLatin America and the Caribbean",-0.590099131746237,1.06187370115121,"imp16.csv"
"regionMelanesia7","regionMelanesia",-1.12609580642209,1.1657492479786,"imp16.csv"
"regionMicronesia7","regionMicronesia",0.120904088357188,1.46448603721273,"imp16.csv"
"regionNorthern Africa7","regionNorthern Africa",0.488624446138932,1.05351274497746,"imp16.csv"
"regionNorthern America7","regionNorthern America",0.1711224696237,1.28210769662899,"imp16.csv"
"regionNorthern Europe7","regionNorthern Europe",-0.251280551311709,1.19994792974679,"imp16.csv"
"regionPolynesia7","regionPolynesia",-0.473386848650633,1.46008102003135,"imp16.csv"
"regionSouth-eastern Asia7","regionSouth-eastern Asia",-0.277948192932191,1.0848429431991,"imp16.csv"
"regionSouthern Asia7","regionSouthern Asia",-0.0883599595871973,1.08365165016967,"imp16.csv"
"regionSouthern Europe7","regionSouthern Europe",0.337413453095736,1.04498881864017,"imp16.csv"
"regionSub-Saharan Africa7","regionSub-Saharan Africa",-0.915858519339138,1.0762759332729,"imp16.csv"
"regionWestern Asia7","regionWestern Asia",-0.0377742658303744,1.0433113785395,"imp16.csv"
"regionWestern Europe7","regionWestern Europe",0.187881379092213,1.15963839057702,"imp16.csv"
"(Intercept)8","(Intercept)",-16.8582940407351,5.51066938981675,"imp17.csv"
"gdppc.gap.ln_l8","gdppc.gap.ln_l",2.32757595816867,1.20921367667047,"imp17.csv"
"I(gdppc.gap.ln_l^2)8","I(gdppc.gap.ln_l^2)",-0.131740716465095,0.0659235647377841,"imp17.csv"
"growth.gap.5_l8","growth.gap.5_l",0.181712947269161,1.30216002191683,"imp17.csv"
"pop_ln_l8","pop_ln_l",0.138411424249315,0.0551046847990415,"imp17.csv"
"polity2_l8","polity2_l",0.00920720781759127,0.0141538296384754,"imp17.csv"
"I(polity2_l^2)8","I(polity2_l^2)",-0.0103856265071936,0.00339918019945899,"imp17.csv"
"Polity5_durable_ln_l8","Polity5_durable_ln_l",-0.0615691809478037,0.0861266952896119,"imp17.csv"
"BESS_plus_WB_Urbanization_l8","BESS_plus_WB_Urbanization_l",0.00048927656073858,0.00598393653181212,"imp17.csv"
"VDEM_v2x_execorr_l8","VDEM_v2x_execorr_l",1.68564006753865,0.404617431574503,"imp17.csv"
"Mean_year_schooling_interpolated_l8","Mean_year_schooling_interpolated_l",0.0940014960056083,0.0409145561878509,"imp17.csv"
"oil.pc.ln_l8","oil.pc.ln_l",-0.0470420353015125,0.0185611291409947,"imp17.csv"
"sum.rev.q.nonviol8","sum.rev.q.nonviol",1.32816137836737,0.180708392292909,"imp17.csv"
"sum.rev.q.nonviol_l8","sum.rev.q.nonviol_l",0.52505504584833,0.169547902648103,"imp17.csv"
"cumsum.unarmed.rev.q8","cumsum.unarmed.rev.q",0.313730885668616,0.0765666751442346,"imp17.csv"
"regionAustralia and New Zealand8","regionAustralia and New Zealand",0.371397262376188,1.27004978927412,"imp17.csv"
"regionCentral Asia8","regionCentral Asia",-0.487927600625889,1.23952964447296,"imp17.csv"
"regionEastern Asia8","regionEastern Asia",0.320125365383844,1.0534491622828,"imp17.csv"
"regionEastern Europe8","regionEastern Europe",0.262835071972329,1.03955912012082,"imp17.csv"
"regionLatin America and the Caribbean8","regionLatin America and the Caribbean",-0.559996796371804,1.05940916593436,"imp17.csv"
